readtime,noaacode,temperature,humidity,dewpoint,windvelocity
4/21/2007 13:00,KCLM,48,70,39,3
4/21/2007 14:00,KCLM,48,70,39,3
4/21/2007 15:00,KCLM,48,70,39,3
4/21/2007 16:00,KCLM,48,60,36,3
4/21/2007 17:00,KCLM,52,61,39,3
4/21/2007 18:00,KCLM,50,61,37,3
4/21/2007 19:00,KCLM,52,56,37,4
4/21/2007 20:00,KCLM,52,61,39,0
4/21/2007 21:00,KCLM,48,81,43,0
4/21/2007 22:00,KCLM,46,87,43,0
4/21/2007 23:00,KCLM,46,87,43,0
4/22/2007 0:00,KCLM,46,87,43,3
4/22/2007 1:00,KCLM,46,87,43,0
4/22/2007 2:00,KCLM,46,87,43,0
4/22/2007 3:00,KCLM,45,87,41,5
4/22/2007 4:00,KCLM,45,87,41,0
4/22/2007 5:00,KCLM,45,87,41,0
4/22/2007 6:00,KCLM,45,87,41,4
4/22/2007 7:00,KCLM,45,87,41,0
4/22/2007 8:00,KCLM,46,87,43,0
4/22/2007 9:00,KCLM,46,87,43,0
4/22/2007 10:00,KCLM,48,81,43,3
4/22/2007 11:00,KCLM,48,81,43,3
4/22/2007 12:00,KCLM,50,70,41,4
4/22/2007 13:00,KCLM,52,65,41,4
4/22/2007 14:00,KCLM,52,65,41,5
4/22/2007 15:00,KCLM,54,61,41,0
4/22/2007 16:00,KCLM,54,61,41,3
4/22/2007 17:00,KCLM,54,61,41,3
4/22/2007 18:00,KCLM,54,65,43,6
4/22/2007 19:00,KCLM,52,70,43,5
4/22/2007 20:00,KCLM,52,70,43,5
4/22/2007 21:00,KCLM,48,81,43,3
4/22/2007 22:00,KCLM,48,81,43,7
4/22/2007 23:00,KCLM,46,87,43,5
4/23/2007 0:00,KCLM,45,93,43,5
4/23/2007 1:00,KCLM,45,87,41,3
4/23/2007 2:00,KCLM,45,81,39,4
4/23/2007 3:00,KCLM,39,93,37,0
4/23/2007 4:00,KCLM,45,81,39,6
4/23/2007 5:00,KCLM,45,81,39,7
4/23/2007 6:00,KCLM,43,81,37,6
4/23/2007 7:00,KCLM,43,81,37,5
4/23/2007 8:00,KCLM,43,81,37,6
4/23/2007 9:00,KCLM,46,75,39,6
4/23/2007 10:00,KCLM,48,75,41,4
4/23/2007 11:00,KCLM,50,70,41,7
4/23/2007 12:00,KCLM,52,70,43,4
4/23/2007 13:00,KCLM,52,65,41,7
4/23/2007 14:00,KCLM,54,61,41,4
4/23/2007 15:00,KCLM,54,65,43,5
4/23/2007 16:00,KCLM,54,65,43,5
4/23/2007 17:00,KCLM,55,61,43,4
4/23/2007 18:00,KCLM,54,65,43,7
4/23/2007 19:00,KCLM,52,70,43,7
4/23/2007 20:00,KCLM,52,70,43,0
4/23/2007 21:00,KCLM,50,75,43,5
4/23/2007 22:00,KCLM,48,81,43,5
4/23/2007 23:00,KCLM,48,81,43,7
4/24/2007 0:00,KCLM,48,81,43,7
4/24/2007 1:00,KCLM,48,81,43,7
4/24/2007 2:00,KCLM,48,81,43,0
4/24/2007 3:00,KCLM,48,81,43,0
4/24/2007 4:00,KCLM,46,93,45,8
4/24/2007 5:00,KCLM,46,87,43,6
4/24/2007 6:00,KCLM,46,87,43,3
4/24/2007 7:00,KCLM,46,87,43,0
4/24/2007 8:00,KCLM,46,87,43,0
4/24/2007 9:00,KCLM,46,93,45,3
4/24/2007 10:00,KCLM,50,75,43,4
4/24/2007 11:00,KCLM,52,70,43,5
4/24/2007 12:00,KCLM,52,70,43,5
4/24/2007 13:00,KCLM,52,75,45,0
4/24/2007 14:00,KCLM,54,65,43,5
4/24/2007 15:00,KCLM,48,93,46,5
4/24/2007 16:00,KCLM,48,93,46,3
4/24/2007 17:00,KCLM,48,93,46,7
4/24/2007 18:00,KCLM,48,87,45,4
4/24/2007 19:00,KCLM,48,81,43,4
4/24/2007 20:00,KCLM,48,81,43,8
4/24/2007 21:00,KCLM,46,87,43,11
4/24/2007 22:00,KCLM,46,81,41,5
4/24/2007 23:00,KCLM,46,81,41,10
4/25/2007 0:00,KCLM,45,81,39,4
4/25/2007 1:00,KCLM,45,81,39,5
4/25/2007 2:00,KCLM,45,81,39,3
4/25/2007 3:00,KCLM,43,87,39,0
4/25/2007 4:00,KCLM,43,87,39,0
4/25/2007 5:00,KCLM,43,93,41,0
4/25/2007 6:00,KCLM,43,87,39,4
4/25/2007 7:00,KCLM,43,87,39,4
4/25/2007 8:00,KCLM,43,93,41,0
4/25/2007 9:00,KCLM,46,81,41,4
4/25/2007 10:00,KCLM,48,75,41,3
4/25/2007 11:00,KCLM,48,81,43,4
4/25/2007 12:00,KCLM,48,81,43,5
4/25/2007 13:00,KCLM,48,81,43,4
4/25/2007 14:00,KCLM,52,70,43,4
4/25/2007 15:00,KCLM,52,70,43,6
4/25/2007 16:00,KCLM,52,70,43,4
4/25/2007 17:00,KCLM,50,81,45,0
4/25/2007 18:00,KCLM,50,75,43,0
4/25/2007 19:00,KCLM,48,81,43,0
4/25/2007 20:00,KCLM,48,81,43,3
4/25/2007 21:00,KCLM,46,87,43,0
4/25/2007 22:00,KCLM,46,87,43,3
4/25/2007 23:00,KCLM,46,87,43,0
4/26/2007 0:00,KCLM,46,87,43,0
4/26/2007 1:00,KCLM,46,93,45,0
4/26/2007 2:00,KCLM,46,93,45,0
4/26/2007 3:00,KCLM,46,87,43,3
4/26/2007 4:00,KCLM,45,93,43,0
4/26/2007 5:00,KCLM,45,93,43,0
4/26/2007 6:00,KCLM,45,93,43,0
4/26/2007 7:00,KCLM,45,93,43,0
4/26/2007 8:00,KCLM,45,87,41,0
4/26/2007 9:00,KCLM,46,93,45,0
4/26/2007 10:00,KCLM,46,93,45,0
4/26/2007 11:00,KCLM,48,87,45,0
4/26/2007 12:00,KCLM,50,81,45,0
4/26/2007 13:00,KCLM,52,75,45,5
4/26/2007 14:00,KCLM,52,75,45,4
4/26/2007 15:00,KCLM,52,75,45,3
4/26/2007 16:00,KCLM,52,75,45,3
4/26/2007 17:00,KCLM,52,75,45,3
4/26/2007 18:00,KCLM,52,75,45,0
4/26/2007 19:00,KCLM,52,75,45,0
4/26/2007 20:00,KCLM,48,87,45,0
4/26/2007 21:00,KCLM,48,87,45,0
4/26/2007 22:00,KCLM,48,87,45,3
4/26/2007 23:00,KCLM,48,87,45,0
4/27/2007 0:00,KCLM,48,87,45,0
4/27/2007 1:00,KCLM,48,87,45,0
4/27/2007 2:00,KCLM,46,93,45,0
4/27/2007 3:00,KCLM,46,93,45,0
4/27/2007 4:00,KCLM,46,93,45,0
4/27/2007 5:00,KCLM,45,93,43,0
4/27/2007 6:00,KCLM,46,87,43,3
4/27/2007 7:00,KCLM,46,93,45,0
4/27/2007 8:00,KCLM,46,93,45,0
4/27/2007 9:00,KCLM,48,93,46,0
4/27/2007 10:00,KCLM,48,93,46,0
4/27/2007 11:00,KCLM,52,87,48,0
4/27/2007 12:00,KCLM,52,87,48,3
4/27/2007 13:00,KCLM,52,87,48,0
4/27/2007 14:00,KCLM,54,87,50,3
4/27/2007 15:00,KCLM,52,81,46,3
4/27/2007 16:00,KCLM,52,87,48,5
4/27/2007 17:00,KCLM,52,87,48,5
4/27/2007 18:00,KCLM,52,87,48,0
4/27/2007 19:00,KCLM,52,87,48,6
4/27/2007 20:00,KCLM,52,87,48,6
4/27/2007 21:00,KCLM,48,87,45,9
4/27/2007 22:00,KCLM,48,81,43,3
4/27/2007 23:00,KCLM,46,93,45,0
4/28/2007 0:00,KCLM,46,93,45,6
4/28/2007 1:00,KCLM,46,87,43,9
4/28/2007 2:00,KCLM,45,87,41,8
4/28/2007 3:00,KCLM,45,81,39,6
4/28/2007 4:00,KCLM,45,81,39,5
4/28/2007 5:00,KCLM,45,75,37,7
4/28/2007 6:00,KCLM,43,75,36,9
4/28/2007 7:00,KCLM,43,81,37,8
4/28/2007 8:00,KCLM,43,75,36,7
4/28/2007 9:00,KCLM,48,70,39,7
4/28/2007 10:00,KCLM,48,70,39,7
4/28/2007 11:00,KCLM,48,70,39,7
4/28/2007 12:00,KCLM,50,65,39,8
4/28/2007 13:00,KCLM,52,52,36,7
4/28/2007 14:00,KCLM,50,61,37,7
4/28/2007 15:00,KCLM,50,61,37,7
4/28/2007 16:00,KCLM,50,65,39,5
4/28/2007 17:00,KCLM,52,56,37,5
4/28/2007 18:00,KCLM,52,56,37,5
4/28/2007 19:00,KCLM,50,56,36,4
4/28/2007 20:00,KCLM,48,70,39,5
4/28/2007 21:00,KCLM,46,75,39,7
4/28/2007 22:00,KCLM,46,75,39,8
4/28/2007 23:00,KCLM,45,81,39,7
4/29/2007 0:00,KCLM,45,81,39,6
4/29/2007 1:00,KCLM,43,81,37,4
4/29/2007 2:00,KCLM,45,75,37,5
4/29/2007 3:00,KCLM,43,81,37,5
4/29/2007 4:00,KCLM,45,75,37,7
4/29/2007 5:00,KCLM,45,75,37,7
4/29/2007 6:00,KCLM,45,70,36,7
4/29/2007 7:00,KCLM,43,75,36,6
4/29/2007 8:00,KCLM,45,70,36,7
4/29/2007 9:00,KCLM,45,75,37,5
4/29/2007 10:00,KCLM,48,60,36,12
4/29/2007 11:00,KCLM,50,61,37,15
4/29/2007 12:00,KCLM,52,56,37,13
4/29/2007 13:00,KCLM,52,61,39,11
4/29/2007 14:00,KCLM,50,56,36,17
4/29/2007 15:00,KCLM,52,52,36,14
4/29/2007 16:00,KCLM,52,52,36,9
4/29/2007 17:00,KCLM,52,56,37,11
4/29/2007 18:00,KCLM,50,65,39,12
4/29/2007 19:00,KCLM,50,61,37,10
4/29/2007 20:00,KCLM,48,70,39,7
4/29/2007 21:00,KCLM,46,70,37,9
4/29/2007 22:00,KCLM,45,75,37,7
4/29/2007 23:00,KCLM,43,81,37,8
4/30/2007 0:00,KCLM,43,75,36,8
4/30/2007 1:00,KCLM,43,75,36,8
4/30/2007 2:00,KCLM,43,75,36,6
4/30/2007 3:00,KCLM,43,70,34,5
4/30/2007 4:00,KCLM,41,81,36,6
4/30/2007 5:00,KCLM,41,81,36,6
4/30/2007 6:00,KCLM,39,80,34,6
4/30/2007 7:00,KCLM,39,80,34,6
4/30/2007 8:00,KCLM,45,70,36,5
4/30/2007 9:00,KCLM,48,65,37,6
4/30/2007 10:00,KCLM,48,70,39,7
4/30/2007 11:00,KCLM,48,70,39,6
4/30/2007 12:00,KCLM,48,70,39,3
4/30/2007 13:00,KCLM,48,70,39,3
4/30/2007 14:00,KCLM,52,52,36,6
4/30/2007 15:00,KCLM,52,61,39,4
4/30/2007 16:00,KCLM,52,56,37,4
4/30/2007 17:00,KCLM,50,65,39,5
4/30/2007 18:00,KCLM,48,75,41,7
4/30/2007 19:00,KCLM,48,81,43,5
4/30/2007 20:00,KCLM,46,87,43,6
4/30/2007 21:00,KCLM,46,87,43,7
4/30/2007 22:00,KCLM,46,87,43,8
4/30/2007 23:00,KCLM,45,93,43,4
5/1/2007 0:00,KCLM,45,93,43,4
5/1/2007 1:00,KCLM,45,87,41,4
5/1/2007 2:00,KCLM,45,81,39,4
5/1/2007 3:00,KCLM,45,81,39,3
5/1/2007 4:00,KCLM,43,81,37,5
5/1/2007 5:00,KCLM,43,81,37,5
5/1/2007 6:00,KCLM,43,87,39,4
5/1/2007 7:00,KCLM,43,87,39,4
5/1/2007 8:00,KCLM,43,87,39,3
5/1/2007 9:00,KCLM,46,75,39,0
5/1/2007 10:00,KCLM,46,75,39,0
5/1/2007 11:00,KCLM,48,70,39,3
5/1/2007 12:00,KCLM,48,65,37,8
5/1/2007 13:00,KCLM,50,56,36,6
5/1/2007 14:00,KCLM,50,56,36,8
5/1/2007 15:00,KCLM,48,65,37,5
5/1/2007 16:00,KCLM,48,65,37,5
5/1/2007 17:00,KCLM,50,61,37,4
5/1/2007 18:00,KCLM,50,61,37,4
5/1/2007 19:00,KCLM,48,81,43,3
5/1/2007 20:00,KCLM,48,75,41,0
5/1/2007 21:00,KCLM,48,70,39,5
5/1/2007 22:00,KCLM,46,75,39,6
5/1/2007 23:00,KCLM,46,75,39,0
5/2/2007 0:00,KCLM,45,81,39,4
5/2/2007 1:00,KCLM,45,87,41,4
5/2/2007 2:00,KCLM,46,87,43,7
5/2/2007 3:00,KCLM,45,93,43,5
5/2/2007 4:00,KCLM,46,87,43,5
5/2/2007 5:00,KCLM,46,87,43,4
5/2/2007 6:00,KCLM,46,87,43,0
5/2/2007 7:00,KCLM,46,87,43,0
5/2/2007 8:00,KCLM,46,93,45,0
5/2/2007 9:00,KCLM,48,87,45,3
5/2/2007 10:00,KCLM,48,87,45,4
5/2/2007 11:00,KCLM,50,81,45,3
5/2/2007 12:00,KCLM,52,75,45,5
5/2/2007 13:00,KCLM,52,75,45,4
5/2/2007 14:00,KCLM,52,75,45,3
5/2/2007 15:00,KCLM,55,49,37,9
5/2/2007 16:00,KCLM,54,52,37,8
5/2/2007 17:00,KCLM,52,56,37,6
5/2/2007 18:00,KCLM,52,65,41,5
5/2/2007 19:00,KCLM,50,65,39,3
5/2/2007 20:00,KCLM,48,70,39,6
5/2/2007 21:00,KCLM,46,70,37,6
5/2/2007 22:00,KCLM,46,75,39,0
5/2/2007 23:00,KCLM,45,70,36,0
5/3/2007 0:00,KCLM,43,75,36,4
5/3/2007 1:00,KCLM,43,81,37,0
5/3/2007 2:00,KCLM,45,81,39,5
5/3/2007 3:00,KCLM,45,81,39,0
5/3/2007 4:00,KCLM,43,81,37,0
5/3/2007 5:00,KCLM,41,87,37,3
5/3/2007 6:00,KCLM,41,87,37,3
5/3/2007 7:00,KCLM,39,93,37,3
5/3/2007 8:00,KCLM,41,87,37,3
5/3/2007 9:00,KCLM,46,75,39,0
5/3/2007 10:00,KCLM,46,75,39,0
5/3/2007 11:00,KCLM,48,70,39,5
5/3/2007 12:00,KCLM,46,75,39,3
5/3/2007 13:00,KCLM,46,81,41,3
5/3/2007 14:00,KCLM,48,70,39,3
5/3/2007 15:00,KCLM,52,65,41,5
5/3/2007 16:00,KCLM,52,61,39,8
5/3/2007 17:00,KCLM,45,81,39,9
5/3/2007 18:00,KCLM,48,81,43,0
5/3/2007 19:00,KCLM,50,61,37,3
5/3/2007 20:00,KCLM,46,87,43,5
5/3/2007 21:00,KCLM,45,81,39,5
5/3/2007 22:00,KCLM,45,81,39,4
5/3/2007 23:00,KCLM,39,93,37,4
5/4/2007 0:00,KCLM,43,81,37,7
5/4/2007 1:00,KCLM,43,81,37,6
5/4/2007 2:00,KCLM,43,81,37,6
5/4/2007 3:00,KCLM,43,81,37,6
5/4/2007 4:00,KCLM,43,81,37,7
5/4/2007 5:00,KCLM,43,75,36,7
5/4/2007 6:00,KCLM,43,75,36,8
5/4/2007 7:00,KCLM,39,87,36,7
5/4/2007 8:00,KCLM,43,75,36,6
5/4/2007 9:00,KCLM,46,70,37,7
5/4/2007 10:00,KCLM,48,65,37,7
5/4/2007 11:00,KCLM,48,65,37,11
5/4/2007 12:00,KCLM,52,56,37,11
5/4/2007 13:00,KCLM,52,56,37,9
5/4/2007 14:00,KCLM,52,61,39,11
5/4/2007 15:00,KCLM,50,65,39,12
5/4/2007 16:00,KCLM,52,61,39,15
5/7/2007 8:00,KCLM,52,81,46,0
5/7/2007 9:00,KCLM,52,87,48,3
5/7/2007 10:00,KCLM,54,81,48,4
5/7/2007 11:00,KCLM,54,81,48,4
5/7/2007 12:00,KCLM,54,75,46,4
5/7/2007 13:00,KCLM,54,81,48,0
5/7/2007 14:00,KCLM,55,76,48,5
5/7/2007 15:00,KCLM,57,76,50,3
5/7/2007 16:00,KCLM,59,76,52,8
5/7/2007 17:00,KCLM,61,71,52,10
5/7/2007 18:00,KCLM,59,76,52,9
5/7/2007 19:00,KCLM,59,76,52,7
5/7/2007 20:00,KCLM,54,87,50,4
5/7/2007 21:00,KCLM,52,87,48,4
5/7/2007 22:00,KCLM,52,87,48,3
5/7/2007 23:00,KCLM,50,87,46,0
5/8/2007 0:00,KCLM,46,93,45,0
5/8/2007 1:00,KCLM,46,93,45,0
5/8/2007 2:00,KCLM,46,87,43,0
5/8/2007 3:00,KCLM,45,93,43,0
5/8/2007 4:00,KCLM,43,93,41,0
5/8/2007 5:00,KCLM,43,93,41,0
5/8/2007 6:00,KCLM,43,100,43,3
5/8/2007 7:00,KCLM,45,93,43,0
5/8/2007 8:00,KCLM,45,93,43,0
5/8/2007 9:00,KCLM,45,100,45,0
5/8/2007 10:00,KCLM,46,93,45,3
5/8/2007 11:00,KCLM,48,93,46,3
5/8/2007 12:00,KCLM,50,87,46,9
5/8/2007 13:00,KCLM,54,81,48,12
5/8/2007 14:00,KCLM,55,70,46,17
5/8/2007 15:00,KCLM,55,70,46,21
5/8/2007 16:00,KCLM,48,87,45,18
5/8/2007 17:00,KCLM,52,70,43,24
5/8/2007 18:00,KCLM,52,70,43,11
5/8/2007 19:00,KCLM,50,65,39,14
5/8/2007 20:00,KCLM,48,70,39,11
5/8/2007 21:00,KCLM,46,70,37,18
5/8/2007 22:00,KCLM,45,70,36,7
5/8/2007 23:00,KCLM,45,65,34,9
5/9/2007 0:00,KCLM,45,65,34,10
5/9/2007 1:00,KCLM,39,80,34,7
5/9/2007 2:00,KCLM,39,80,34,7
5/9/2007 3:00,KCLM,39,75,32,7
5/9/2007 4:00,KCLM,39,75,32,7
5/9/2007 5:00,KCLM,37,75,30,4
5/9/2007 6:00,KCLM,37,75,30,4
5/9/2007 7:00,KCLM,36,80,30,6
5/9/2007 8:00,KCLM,39,69,30,6
5/9/2007 9:00,KCLM,45,65,34,6
5/9/2007 10:00,KCLM,50,61,37,3
5/9/2007 11:00,KCLM,48,65,37,3
5/9/2007 12:00,KCLM,52,61,39,5
5/9/2007 13:00,KCLM,52,56,37,5
5/9/2007 14:00,KCLM,52,56,37,3
5/9/2007 15:00,KCLM,54,52,37,4
5/9/2007 16:00,KCLM,54,56,39,3
5/9/2007 17:00,KCLM,55,49,37,3
5/9/2007 18:00,KCLM,54,56,39,3
5/9/2007 19:00,KCLM,54,52,37,6
5/9/2007 20:00,KCLM,48,75,41,4
5/9/2007 21:00,KCLM,48,75,41,4
5/9/2007 22:00,KCLM,45,81,39,5
5/9/2007 23:00,KCLM,45,81,39,8
5/10/2007 0:00,KCLM,45,81,39,6
5/10/2007 1:00,KCLM,45,81,39,6
5/10/2007 2:00,KCLM,43,87,39,6
5/10/2007 3:00,KCLM,43,81,37,6
5/10/2007 4:00,KCLM,43,81,37,6
5/10/2007 5:00,KCLM,41,87,37,5
5/10/2007 6:00,KCLM,39,87,36,4
5/10/2007 7:00,KCLM,39,87,36,4
5/10/2007 8:00,KCLM,43,81,37,5
5/10/2007 9:00,KCLM,46,75,39,4
5/10/2007 10:00,KCLM,48,75,41,8
5/10/2007 11:00,KCLM,50,70,41,6
5/10/2007 12:00,KCLM,52,70,43,6
5/10/2007 13:00,KCLM,52,70,43,6
5/10/2007 14:00,KCLM,54,65,43,6
5/10/2007 15:00,KCLM,54,65,43,8
5/10/2007 16:00,KCLM,55,61,43,10
5/10/2007 17:00,KCLM,55,61,43,10
5/10/2007 18:00,KCLM,55,61,43,9
5/10/2007 19:00,KCLM,54,65,43,10
5/10/2007 20:00,KCLM,50,70,41,16
5/10/2007 21:00,KCLM,48,75,41,11
5/10/2007 22:00,KCLM,46,81,41,8
5/10/2007 23:00,KCLM,45,81,39,7
5/11/2007 0:00,KCLM,45,81,39,11
5/11/2007 1:00,KCLM,43,81,37,10
5/11/2007 2:00,KCLM,43,81,37,10
5/11/2007 3:00,KCLM,43,75,36,9
5/11/2007 4:00,KCLM,43,75,36,9
5/11/2007 5:00,KCLM,43,75,36,7
5/11/2007 6:00,KCLM,43,75,36,8
5/11/2007 7:00,KCLM,43,75,36,6
5/11/2007 8:00,KCLM,45,75,37,7
5/11/2007 9:00,KCLM,46,70,37,10
5/11/2007 10:00,KCLM,48,70,39,7
5/11/2007 11:00,KCLM,50,70,41,10
5/11/2007 12:00,KCLM,50,70,41,10
5/11/2007 13:00,KCLM,52,70,43,7
5/11/2007 14:00,KCLM,54,61,41,8
5/11/2007 15:00,KCLM,54,61,41,8
5/11/2007 16:00,KCLM,54,65,43,12
5/11/2007 17:00,KCLM,54,65,43,10
5/11/2007 18:00,KCLM,54,56,39,12
5/11/2007 19:00,KCLM,54,56,39,11
5/11/2007 20:00,KCLM,52,61,39,10
5/11/2007 21:00,KCLM,52,61,39,10
5/11/2007 22:00,KCLM,48,70,39,9
5/11/2007 23:00,KCLM,50,56,36,7
5/12/2007 0:00,KCLM,46,75,39,6
5/12/2007 1:00,KCLM,45,75,37,5
5/12/2007 2:00,KCLM,46,65,36,7
5/12/2007 3:00,KCLM,45,75,37,6
5/12/2007 4:00,KCLM,45,75,37,7
5/12/2007 5:00,KCLM,43,75,36,5
5/12/2007 6:00,KCLM,43,75,36,3
5/12/2007 7:00,KCLM,43,87,39,3
5/12/2007 8:00,KCLM,46,75,39,3
5/12/2007 9:00,KCLM,46,75,39,3
5/12/2007 10:00,KCLM,48,81,43,3
5/12/2007 11:00,KCLM,52,70,43,4
5/12/2007 12:00,KCLM,52,75,45,4
5/12/2007 13:00,KCLM,54,65,43,5
5/12/2007 14:00,KCLM,54,65,43,5
5/12/2007 15:00,KCLM,54,65,43,3
5/12/2007 16:00,KCLM,55,61,43,4
5/12/2007 17:00,KCLM,55,61,43,7
5/12/2007 18:00,KCLM,55,61,43,6
5/12/2007 19:00,KCLM,54,65,43,7
5/12/2007 20:00,KCLM,52,65,41,8
5/12/2007 21:00,KCLM,50,70,41,10
5/12/2007 22:00,KCLM,48,75,41,9
5/12/2007 23:00,KCLM,48,70,39,8
5/13/2007 0:00,KCLM,48,70,39,5
5/13/2007 1:00,KCLM,46,70,37,5
5/13/2007 2:00,KCLM,46,70,37,6
5/13/2007 3:00,KCLM,46,70,37,4
5/13/2007 4:00,KCLM,46,75,39,5
6/4/2007 10:00,KCLM,57,81,52,0
6/4/2007 11:00,KCLM,57,81,52,0
6/4/2007 12:00,KCLM,59,76,52,4
6/4/2007 13:00,KCLM,61,71,52,3
6/4/2007 14:00,KCLM,61,71,52,3
6/4/2007 15:00,KCLM,61,71,52,6
6/4/2007 16:00,KCLM,59,76,52,4
6/4/2007 17:00,KCLM,61,76,54,3
6/4/2007 18:00,KCLM,61,71,52,0
6/4/2007 19:00,KCLM,59,81,54,4
6/4/2007 20:00,KCLM,61,76,54,6
6/4/2007 21:00,KCLM,59,81,54,5
6/4/2007 22:00,KCLM,57,87,54,3
6/4/2007 23:00,KCLM,54,81,48,7
6/5/2007 0:00,KCLM,54,81,48,4
6/5/2007 1:00,KCLM,54,81,48,3
6/5/2007 2:00,KCLM,52,81,46,0
6/5/2007 3:00,KCLM,52,81,46,0
6/5/2007 4:00,KCLM,48,93,46,0
6/5/2007 5:00,KCLM,52,81,46,4
6/5/2007 6:00,KCLM,52,81,46,4
6/5/2007 7:00,KCLM,52,81,46,6
6/5/2007 8:00,KCLM,52,81,46,4
6/5/2007 9:00,KCLM,52,81,46,8
6/5/2007 10:00,KCLM,52,81,46,8
6/5/2007 11:00,KCLM,52,87,48,4
6/5/2007 12:00,KCLM,54,75,46,12
6/5/2007 13:00,KCLM,55,70,46,12
6/5/2007 14:00,KCLM,54,75,46,15
6/5/2007 15:00,KCLM,55,65,45,14
6/5/2007 16:00,KCLM,55,61,43,15
6/5/2007 17:00,KCLM,54,65,43,15
6/5/2007 18:00,KCLM,55,61,43,14
6/5/2007 19:00,KCLM,54,65,43,15
6/5/2007 20:00,KCLM,52,70,43,12
6/5/2007 21:00,KCLM,50,75,43,11
6/5/2007 22:00,KCLM,48,81,43,7
6/5/2007 23:00,KCLM,48,81,43,7
6/6/2007 0:00,KCLM,45,81,39,7
6/6/2007 1:00,KCLM,45,81,39,7
6/6/2007 2:00,KCLM,46,75,39,8
6/6/2007 3:00,KCLM,46,75,39,9
6/6/2007 4:00,KCLM,46,70,37,8
6/6/2007 5:00,KCLM,46,70,37,10
6/6/2007 6:00,KCLM,48,65,37,5
6/6/2007 7:00,KCLM,48,65,37,5
6/6/2007 8:00,KCLM,52,56,37,5
6/6/2007 9:00,KCLM,54,56,39,7
6/6/2007 10:00,KCLM,54,65,43,7
6/6/2007 11:00,KCLM,54,70,45,10
6/6/2007 12:00,KCLM,54,70,45,13
6/6/2007 13:00,KCLM,55,61,43,15
6/6/2007 14:00,KCLM,55,57,41,9
6/6/2007 15:00,KCLM,54,70,45,8
6/6/2007 16:00,KCLM,54,75,46,9
6/6/2007 17:00,KCLM,54,70,45,10
6/6/2007 18:00,KCLM,54,70,45,10
6/6/2007 19:00,KCLM,55,65,45,14
6/6/2007 20:00,KCLM,52,81,46,10
6/6/2007 21:00,KCLM,52,81,46,10
6/6/2007 22:00,KCLM,50,81,45,11
6/6/2007 23:00,KCLM,50,81,45,6
6/7/2007 0:00,KCLM,50,81,45,6
6/7/2007 1:00,KCLM,48,93,46,10
6/7/2007 2:00,KCLM,48,87,45,8
6/7/2007 3:00,KCLM,48,87,45,7
6/7/2007 4:00,KCLM,48,87,45,8
6/7/2007 5:00,KCLM,50,75,43,8
6/7/2007 6:00,KCLM,48,81,43,6
6/7/2007 7:00,KCLM,50,75,43,8
6/7/2007 8:00,KCLM,50,75,43,8
6/7/2007 9:00,KCLM,52,75,45,8
6/7/2007 10:00,KCLM,52,81,46,9
6/7/2007 11:00,KCLM,54,65,43,9
6/7/2007 12:00,KCLM,52,70,43,11
6/7/2007 13:00,KCLM,52,75,45,9
6/7/2007 14:00,KCLM,54,70,45,6
6/7/2007 15:00,KCLM,54,70,45,9
6/7/2007 16:00,KCLM,55,61,43,7
6/7/2007 17:00,KCLM,55,65,45,10
6/7/2007 18:00,KCLM,55,61,43,10
6/7/2007 19:00,KCLM,54,65,43,9
6/7/2007 20:00,KCLM,54,65,43,10
6/7/2007 21:00,KCLM,52,70,43,7
6/7/2007 22:00,KCLM,50,75,43,6
6/7/2007 23:00,KCLM,48,81,43,7
6/8/2007 0:00,KCLM,46,75,39,5
6/8/2007 1:00,KCLM,48,70,39,8
6/8/2007 2:00,KCLM,46,75,39,7
6/8/2007 3:00,KCLM,45,81,39,5
6/8/2007 4:00,KCLM,43,87,39,5
6/8/2007 5:00,KCLM,43,87,39,5
6/8/2007 6:00,KCLM,43,81,37,7
6/8/2007 7:00,KCLM,45,81,39,7
6/8/2007 8:00,KCLM,48,75,41,5
6/8/2007 9:00,KCLM,52,70,43,6
6/8/2007 10:00,KCLM,54,65,43,5
6/8/2007 11:00,KCLM,55,61,43,8
6/8/2007 12:00,KCLM,55,65,45,7
6/8/2007 13:00,KCLM,57,61,45,6
6/8/2007 14:00,KCLM,57,61,45,5
6/8/2007 15:00,KCLM,59,57,45,9
6/8/2007 16:00,KCLM,57,61,45,6
6/8/2007 17:00,KCLM,57,61,45,5
6/8/2007 18:00,KCLM,55,65,45,8
6/8/2007 19:00,KCLM,55,65,45,8
6/8/2007 20:00,KCLM,54,70,45,3
6/8/2007 21:00,KCLM,54,70,45,3
6/8/2007 22:00,KCLM,52,70,43,6
6/8/2007 23:00,KCLM,52,70,43,7
6/9/2007 0:00,KCLM,52,75,45,6
6/9/2007 1:00,KCLM,50,81,45,3
6/9/2007 2:00,KCLM,48,87,45,0
6/9/2007 3:00,KCLM,48,87,45,3
6/9/2007 4:00,KCLM,48,87,45,0
6/9/2007 5:00,KCLM,50,87,46,3
6/9/2007 6:00,KCLM,50,81,45,0
6/9/2007 7:00,KCLM,52,81,46,5
6/9/2007 8:00,KCLM,52,81,46,0
6/9/2007 9:00,KCLM,52,81,46,0
6/9/2007 10:00,KCLM,50,87,46,0
6/9/2007 11:00,KCLM,50,87,46,0
6/9/2007 12:00,KCLM,50,93,48,3
6/9/2007 13:00,KCLM,52,87,48,5
6/9/2007 14:00,KCLM,52,87,48,3
